ID,Title,Description,Launch Date,Developer,Publisher,Price,Discount %,Original Price,Discounted Price,Recent Reviews,Recent Positive %,Recent Review Summary,Total Reviews,Total Positive %,Total Review Summary,Rating Value,Best Rating,Worst Rating,Tags,URL
226720,LOST PLANET® 3,"The extreme and unpredictable conditions that characterized the Lost Planet series return, harsher than ever before. Lost Planet 3 reveals new truths about the foreboding planet and the colonial history of E.D.N. III.","26 Aug, 2013",Spark Unlimited,Capcom,,-80%,"24,99€","4,99€",,,,1736,63%,Mixed,6,10,1,Action;Third-Person Shooter;Sci-fi;Multiplayer;Shooter;Singleplayer;Atmospheric;Mechs;Open World;Third Person;Adventure;Co-op;Horror;Aliens;Story Rich;Survival;Controller;Space;Snow,https://store.steampowered.com/app/226720/LOST_PLANET_3/?snr=1_7_7_7000_150_24
405310,LEGO® MARVEL's Avengers,"Avengers Assemble! The best-selling LEGO® MARVEL videogame franchise returns with a new action-packed, Super Hero adventure.","26 Jan, 2016",Traveller's Tales;TT Games;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),"29,99€",,,,55,85%,Very Positive,4475,88%,Very Positive,9,10,1,LEGO;Open World;Superhero;Adventure;Action;Multiplayer;Local Co-Op;Comedy;Funny;Third Person;Co-op;Singleplayer;Family Friendly;Local Multiplayer;Split Screen;Online Co-Op;Comic Book;Puzzle;Atmospheric;Casual,https://store.steampowered.com/app/405310/LEGO_MARVELs_Avengers/?snr=1_7_7_7000_150_24
438430,Valentino Rossi The Game,The most complete MotoGP™ game ever! Join Valentino Rossi’s VR|46 Riders Academy and train with him in order to become the new champion of the 2016 MotoGP™ season!,"16 Jun, 2016",Milestone S.r.l.,Milestone S.r.l.,,-90%,"14,99€","1,49€",,,,268,82%,Very Positive,9,10,1,Racing;Sports;Simulation;Motorbike,https://store.steampowered.com/app/438430/Valentino_Rossi_The_Game/?snr=1_7_7_7000_150_24
1499700,Golazo! 2,"Dynamic arcade football game with medium-sized fields, no fouls, and offsides whistled. Add street gameplay to this mix to have just pure fun & action!","31 Aug, 2022",Purple Tree S R L,Purple Tree S R L,,-65%,"14,99€","5,24€",,,,78,74%,Mostly Positive,7,10,1,Football (Soccer);Arcade;Underground;Sports;Local Multiplayer;Local Co-Op;Singleplayer;Colorful;PvP;Anime;Funny;Controller;Co-op;Multiplayer;Comedy;Remake;Cartoony;Sequel;Action;eSports,https://store.steampowered.com/app/1499700/Golazo_2/?snr=1_7_7_7000_150_24
544810,KARDS - The WW2 Card Game,"KARDS, The World War II Card Game, combines traditional CCG gameplay with innovative mechanics inspired by classic strategy games and real battlefield tactics. Take command and challenge other players in grand-scale warfare on the ground, air, or seas.","15 Apr, 2020",1939 Games,1939 Games,,,,,179,55%,Mixed,28030,78%,Mostly Positive,7,10,1,Free to Play;Card Game;World War II;Trading Card Game;Wargame;Turn-Based Strategy;Board Game;PvP;Strategy;Top-Down;Turn-Based Combat;Deckbuilding;Tanks;Historical;Casual;Multiplayer;Realistic;Military;War;Singleplayer,https://store.steampowered.com/app/544810/KARDS__El_juego_de_cartas_de_la_Segunda_Guerra_Mundial/?snr=1_7_7_7000_150_24
2140510,Town of Salem 2,"Step into the Town of Salem, a realm of Mystery and Deceit awaits! Join us in this thrilling online strategy game. Experience paranoia, taste triumph, and confront Murder in every move!","25 Aug, 2023",BlankMediaGames LLC,BlankMediaGames LLC,,,,,433,77%,Mostly Positive,4064,81%,Very Positive,9,10,1,Free to Play;Social Deduction;Strategy;Indie;RPG;PvP;Casual;Conversation;Strategy RPG;Cartoony;Fantasy;Werewolves;Multiplayer;Magic;Mystery;Cartoon;Supernatural;Psychological Horror;Female Protagonist;Choices Matter,https://store.steampowered.com/app/2140510/Town_of_Salem_2/?snr=1_7_7_7000_150_24
1031140,Warhammer The Horus Heresy: Legions,"A card battler based in the rich universe of the Horus Heresy, the origin story of Warhammer 40,000. Play through epic single-player campaigns, take part in draft tournaments based on famous battles, or build your own unstoppable deck and compete in fast and epic duels against players worldwide.","28 Mar, 2019",Everguild Ltd.,Everguild Ltd.,,,,,24,50%,Mixed,2472,63%,Mixed,6,10,1,Deckbuilding;Card Game;Multiplayer;Free to Play;Board Game;PvP;Strategy;Trading Card Game;Card Battler;Singleplayer;PvE;Adventure;Turn-Based Tactics;Warhammer 40K;Turn-Based Strategy;Turn-Based Combat;Lore-Rich;2D;Tabletop;Story Rich,https://store.steampowered.com/app/1031140/Warhammer_The_Horus_Heresy_Legions/?snr=1_7_7_7000_150_24
40720,Samorost 2,"Samorost 2 tells a surreal story of a space gnome whose dog just got kidnapped by mischievous aliens. Set out on a short expedition to rescue the pup, deal with curious strangers and relax to the soothing music by Tomáš ""Floex"" Dvořák.","10 Dec, 2009",Amanita Design,Amanita Design,,-69%,"4,99€","1,54€",21,76%,Mostly Positive,1560,86%,Very Positive,9,10,1,Point & Click;Casual;Exploration;2D;Family Friendly;Surreal;Space;Stylized;Funny;Psychedelic;Story Rich;Puzzle;Dog;Atmospheric;Aliens;Hand-drawn;Short;Fantasy;Singleplayer;Adventure,https://store.steampowered.com/app/40720/Samorost_2/?snr=1_7_7_7000_150_24
11590,Hospital Tycoon,"Develop your own hospital drama and manipulate the results to your best advantage! In charge of a rapidly expanding hospital, your job is to cure the patients with your army of doctors and nurses while successfully managing the facilities and taking care of everyone's needs.","5 Jun, 2007",Deep Red Limited,Codemasters;Electronic Arts,"4,49€",,,,,,,363,47%,Mixed,6,10,1,Medical Sim;Simulation;Management;Singleplayer;Comedy,https://store.steampowered.com/app/11590/Hospital_Tycoon/?snr=1_7_7_7000_150_24
883070,Viviette,"Exploration, puzzles and a touch of classic horror awaits you! Uncover the secrets and mysteries of Neuville's Mansion. Test your logic against diverse puzzles, locate and use a variety of items, and don't lose your sense of direction, as navigation itself becomes an obstacle in your path!","18 Oct, 2018",DYA Games,DYA Games,,-50%,"9,99€","4,99€",,,,387,87%,Very Positive,9,10,1,Pixel Graphics;Horror;2D;Adventure;Indie;Psychological Horror;Anime;Great Soundtrack;Story Rich;Singleplayer;Survival Horror;Dark;Puzzle;Multiple Endings;Classic;Cute;Mystery;Thriller;Atmospheric;Investigation,https://store.steampowered.com/app/883070/Viviette/?snr=1_7_7_7000_150_24
8140,Tomb Raider: Underworld,"Tomb Raider: Underworld represents a new advancement in exploration-based gameplay. As fearless adventurer Lara Croft explore exotic locations around the world, each designed with an incredible attention to detail resulting in breathtaking high-definition visual fidelity that creates a truly believable world and delivers a new level of...","21 Nov, 2008",Crystal Dynamics,Crystal Dynamics,"8,99€",,,,26,88%,Very Positive,4786,76%,Mostly Positive,7,10,1,Adventure;Action;Female Protagonist;Third Person;Puzzle;Singleplayer;Platformer;Action-Adventure;Exploration;Shooter;Parkour;Third-Person Shooter;Atmospheric;Underwater;Classic;3D Platformer;3D Vision;Open World;Story Rich;Multiplayer,https://store.steampowered.com/app/8140/Tomb_Raider_Underworld/?snr=1_7_7_7000_150_24
1909420,Tinyfolks,"Train your folks, defeat monsters and upgrade your town!","1 Jun, 2022",Pierre Vandermaesen,VANDERMAESEN GAMES,"3,99€",,,,,,,858,94%,Very Positive,9,10,1,Tactical RPG;RPG;Tactical;Pixel Graphics;Turn-Based Tactics;Minimalist;Retro;Strategy;Turn-Based Strategy;2D;Roguelike;Strategy RPG;Fantasy;Magic;Medieval;Old School;Class-Based;Combat;Crafting;Resource Management,https://store.steampowered.com/app/1909420/Tinyfolks/?snr=1_7_7_7000_150_24
1773180,The Matriarch,Play Hide & Seek in a diabolical convent where everyone is an imposter.,"26 Sep, 2022",Chewa,Chewa,"3,99€",,,,,,,546,80%,Very Positive,9,10,1,Multiplayer;Party Game;Funny;Conspiracy;Social Deduction;Indie;Dark Comedy;Co-op;Casual;Strategy;Stealth;Team-Based;2D;Survival;Cartoony;Werewolves;Stylized;Comedy;Time Management;Satire,https://store.steampowered.com/app/1773180/The_Matriarch/?snr=1_7_7_7000_150_24
1547300,Drawy,"Drawy is an interactive drawing game that can be played with your Twitch chat! Each round you draw a word and your viewers tries to find the word by typing it to your chat, competing with each other.","31 Aug, 2021",Alcedo Games,Alcedo Games,"3,99€",,,,,,,34,88%,Positive,8,10,1,Casual;Word Game;Design & Illustration;Trivia;Time Management;PvP;Online Co-Op;Conversation;Score Attack;2D;Minimalist;Indie;Colorful;Relaxing;Family Friendly;Futuristic,https://store.steampowered.com/app/1547300/Drawy/?snr=1_7_7_7000_150_24
298400,Knightmare Tower,"Break through ceilings, rescue princesses and escape boiling lava as you slash your way to the top of the Knightmare Tower!","16 Jun, 2014",Juicy Beast,Juicy Beast,"3,99€",,,,,,,545,93%,Very Positive,9,10,1,Side Scroller;Bullet Hell;Shoot 'Em Up;Hack and Slash;PvE;Arcade;Action RPG;2D;Funny;Controller;Linear;Action;Casual;Cartoony;Colorful;Hand-drawn;Dark Fantasy;Fantasy;Medieval;Score Attack,https://store.steampowered.com/app/298400/Knightmare_Tower/?snr=1_7_7_7000_150_24
1615290,Ravenous Devils,"A horror cooking simulator where the secret ingredient is crime. Improve your shops, buy new tools, expand your menu, and above all, make your customers happy.","29 Apr, 2022",Bad Vices Games,Bad Vices Games,"3,99€",,,,361,93%,Very Positive,6575,92%,Very Positive,9,10,1,Management;Cooking;Villain Protagonist;Gore;Resource Management;Crime;Horror;Dark Comedy;Clicker;Violent;Time Management;Economy;Farming Sim;Simulation;Singleplayer;Dark Humor;2.5D;Relaxing;Controller;Casual,https://store.steampowered.com/app/1615290/Ravenous_Devils/?snr=1_7_7_7000_150_24
2187230,ALTF42,[3rd Person / Permadeath / Adventure] ALTF42 brings a host of new traps to the table. Be careful not to break your keyboard and mouse from all the excitement.,"30 Mar, 2023",PUMPKIM,GRAVITY,"3,99€",,,,10,80%,Very Positive,290,74%,Mostly Positive,7,10,1,Action;Singleplayer;3D;Third Person;Adventure;Action-Adventure;Action Roguelike;Medieval;3D Platformer;Platformer;Arcade;Exploration;Roguelike;Psychological Horror;Survival;Physics;Colorful;Mystery;Combat;Early Access,https://store.steampowered.com/app/2187230/ALTF42/?snr=1_7_7_7000_150_24
566160,Zup! 6,Minimal physical puzzle with explosions,"19 Sep, 2017",Quiet River,Quiet River,"1,99€",,,,13,100%,Very Positive,2146,94%,Very Positive,9,10,1,Puzzle;Casual;Indie;2D;Fast-Paced;Physics;Short;Relaxing;Minimalist;Puzzle Platformer;Point & Click;Singleplayer;Cute;Difficult;Card Game;Pixel Graphics;Sci-fi;FPS;LEGO,https://store.steampowered.com/app/566160/Zup_6/?snr=1_7_7_7000_150_24
322450,FRAMED Collection,Rearrange the panels of an animated comic book to craft the story of a noir-styled spy adventure in the FRAMED Collection--a compilation of the multi-award winning puzzle games FRAMED and FRAMED 2.,"17 May, 2018",Loveshack Entertainment,Fellow Traveller,,-80%,"9,75€","1,95€",31,90%,Very Positive,1413,94%,Very Positive,9,10,1,Puzzle;Casual;Indie;Adventure;Noir;Comic Book;Singleplayer;Minimalist;Heist;Touch-Friendly;Family Friendly;Point & Click;Great Soundtrack;Strategy;Platformer;2D;Cartoon;Puzzle Platformer;Music;Addictive,https://store.steampowered.com/app/322450/FRAMED_Collection/?snr=1_7_7_7000_150_24
1531720,Need for Drive - Open World Multiplayer Racing,"The clock is ticking, and the asphalt beckons.","17 Feb, 2021",Success Games,Success Games;Cristian Manolachi;Atomic Fabrik,,-51%,"0,99€","0,49€",67,55%,Mixed,2469,62%,Mixed,6,10,1,Racing;Sports;Driving;Automobile Sim;Management;Open World;Cute;Funny;Multiple Endings;Simulation;Third Person;Casual;Family Friendly;Realistic;Atmospheric;Comedy;Multiplayer;Old School;Massively Multiplayer;Singleplayer,https://store.steampowered.com/app/1531720/Need_for_Drive__Carreras_multijugador_en_mundo_abierto/?snr=1_7_7_7000_150_24
1714240,Soul Stalker,"The survivor roguelike where you slay your psyche. Take down waves of enemies in the natural evolution of the genre established by Vampire Survivors, with visuals inspired by Paper Mario.","4 Aug, 2023",Radhood Advance,Radhood Publishing,,-15%,"4,99€","4,24€",,,,48,79%,Mostly Positive,7,10,1,Action Roguelike;Bullet Hell;Roguelite;Roguelike;Shoot 'Em Up;Early Access;Action;Singleplayer;Top-Down;Combat;2D;Local Multiplayer;Local Co-Op;Retro;Co-op;Multiplayer,https://store.steampowered.com/app/1714240/Soul_Stalker/?snr=1_7_7_7000_150_24
1062160,Poly Bridge 2,"The acclaimed bridge-building indie-hit is back! More levels, more features, more physics fun!","28 May, 2020",Dry Cactus,Dry Cactus,"12,49€",,,,48,85%,Very Positive,6646,95%,Overwhelmingly Positive,10,10,1,Building;Simulation;Puzzle;Physics;Crafting;Sandbox;Difficult;Singleplayer;Level Editor;Great Soundtrack;Indie;Strategy;Education;Family Friendly;Funny;Cartoony;Stylized;Cute;Sequel;Choices Matter,https://store.steampowered.com/app/1062160/Poly_Bridge_2/?snr=1_7_7_7000_150_24
585710,Blazing Beaks,"Roguelite - where too much greediness can be fatal. A colorful world with armed birds blazing their way through piles of mutants, monsters and creepy creatures. Lots of mysteries to unravel, secrets to discover and levels to explore.","10 May, 2019",Applava,Applava,,-75%,"14,99€","3,74€",11,90%,Very Positive,1771,85%,Very Positive,9,10,1,Pixel Graphics;Action Roguelike;Top-Down Shooter;Twin Stick Shooter;Roguelite;Shooter;Action-Adventure;Roguelike;Character Customization;Bullet Hell;2D;Cute;Top-Down;Funny;Co-op;4 Player Local;Action;Bullet Time;Colorful;Adventure,https://store.steampowered.com/app/585710/Blazing_Beaks/?snr=1_7_7_7000_150_24
397900,Business Tour - Board Game with Online Multiplayer,"""Business Tour"" is a free to play multiplayer tabletop game. Build your monopoly with friends. Complete daily tasks, compete against the other players and receive trade items rewards!","27 Jul, 2017",8Floor,8Floor,,,,,433,59%,Mixed,69728,61%,Mixed,6,10,1,Board Game;Free to Play;Multiplayer;Strategy;Casual;Massively Multiplayer;Indie;Co-op;Capitalism;Funny;Online Co-Op;Management;Family Friendly;Adventure;Singleplayer;Simulation;Trading;Tabletop;Psychological Horror;Comedy,https://store.steampowered.com/app/397900/Business_Tour__Board_Game_with_Online_Multiplayer/?snr=1_7_7_7000_150_24
40990,Mafia,"It’s 1930. After an inadvertent brush with the mafia, cabdriver Tommy Angelo is reluctantly thrust into the world of organized crime. Initially, he is uneasy about falling in with the Salieri family, but soon the rewards become too big to ignore.","28 Aug, 2002",Illusion Softworks,2K,,-67%,"9,99€","3,29€",71,83%,Very Positive,7291,89%,Very Positive,9,10,1,Action;Story Rich;Crime;Classic;Open World;Atmospheric;Singleplayer;Third Person;Great Soundtrack;Adventure;Violent;Third-Person Shooter;Shooter;Difficult;Multiplayer;Racing;Cult Classic;Drama;Historical;Controller,https://store.steampowered.com/app/40990/Mafia/?snr=1_7_7_7000_150_24
747610,Zula Global,Zula is an intense free-to-play FPS in which you can play cooperatively with your teammates to overthrow the enemy side. You can enjoy new content weekly and receive gifts every day. Variety of maps and weapons from the real world so you can immerse yourself 100%.,"12 Jan, 2018",Madbyte Games,Madbyte Games,,,,,89,65%,Mixed,6409,69%,Mixed,6,10,1,Free to Play;FPS;Action;Shooter;Massively Multiplayer;Multiplayer;Battle Royale;First-Person;Strategy;Casual;Co-op;Adventure;eSports;Arena Shooter;Real Time Tactics;Bullet Hell;Wargame;Driving;Tactical;Sniper,https://store.steampowered.com/app/747610/Zula_Global/?snr=1_7_7_7000_150_24
6510,Lost Planet™: Extreme Condition,"Driven to the brink of extinction on ice-covered wastelands, humankind fights to survive. Battle to survive against gargantuan alien Akrid and treacherous Snow Pirates on the vast and frozen landscape of EDN III.","26 Jun, 2007","CAPCOM Co., Ltd.",Capcom,,-77%,"14,99€","3,44€",,,,1295,79%,Mostly Positive,7,10,1,Action;Adventure;Mechs;Third-Person Shooter;Sci-fi;Shooter;Third Person;Robots;Multiplayer;Atmospheric;Co-op;Singleplayer;Aliens;Snow;Classic,https://store.steampowered.com/app/6510/Lost_Planet_Extreme_Condition/?snr=1_7_7_7000_150_24
260330,Flockers™,"New from the creators of Worms, Flockers is a modern day take on the classic A to B puzzle genre with a generous helping of dark humour for good measure.","19 Sep, 2014",Team17 Digital Ltd,Team17 Digital Ltd,,-75%,"9,99€","2,49€",,,,131,77%,Mostly Positive,7,10,1,Lemmings;Strategy;Indie;Action;Puzzle;Platformer;Blood;Singleplayer;Adventure,https://store.steampowered.com/app/260330/Flockers/?snr=1_7_7_7000_150_24
779340,Total War: THREE KINGDOMS,"Total War: THREE KINGDOMS is the first in the award-winning series to recreate epic conflict across ancient China. Combining a gripping turn-based campaign of empire-building & conquest with stunning real-time battles, THREE KINGDOMS redefines the series in an age of heroes & legends.","23 May, 2019",CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),"59,99€",,,,302,61%,Mixed,55132,82%,Very Positive,9,10,1,Strategy;Historical;War;Turn-Based Strategy;Grand Strategy;RTS;Military;Multiplayer;Tactical;Singleplayer;Real Time Tactics;Action;Turn-Based;Great Soundtrack;Co-op;Simulation;Sandbox;Violent;Fantasy;Destruction,https://store.steampowered.com/app/779340/Total_War_THREE_KINGDOMS/?snr=1_7_7_7000_150_24
1025270,Nogalious MSX,"Nogalious MSX is a retro action platformer that pays homage to the era of classic 2D platforming on 8-bit personal computers. Explore 5 different worlds and go through cozy dungeons in the first title of a trilogy that tells the story of Nogalious, his daughter Mariet, and the evil Darama.","28 Feb, 2019",LUEGOLU3GO STUDIOS,LUEGOLU3GO STUDIOS,"3,29€",,,,,,,2,,2 user reviews,0,10,1,Indie;Casual;Action;Adventure,https://store.steampowered.com/app/1025270/Nogalious_MSX/?snr=1_7_7_7000_150_24
1834920,Countryball: Europe 1890,Discover the 19th and 20th centuries with countryballs!,"21 Mar, 2022",SHN Games,SHN Games,"3,29€",,,,26,96%,Very Positive,394,98%,Very Positive,9,10,1,Strategy;War;Colorful;Cute;Turn-Based Tactics;Funny;Wargame;Turn-Based Combat;Education;PvE;Atmospheric;Strategy RPG;2D;Team-Based;Action;Story Rich;Military;Management;Combat;Singleplayer,https://store.steampowered.com/app/1834920/Countryball_Europe_1890/?snr=1_7_7_7000_150_24
1148510,Pretty Angel,Relax class puzzle game to keep you in a good mood,"13 Dec, 2019",GirlGames,GirlGames,"0,99€",,,,15,100%,Very Positive,3133,92%,Very Positive,9,10,1,Sexual Content;Nudity;Casual;Indie;Mature;Hentai;Simulation;Anime;RPG;Puzzle;NSFW;Cute;Psychological Horror,https://store.steampowered.com/app/1148510/Pretty_Angel/?snr=1_7_7_7000_150_24
7520,Two Worlds II HD,Check out the new Velvet Edition bundle including both Two Worlds II and Pirates of the Flying Fortress DLC.,"3 Feb, 2011",Reality Pump Studios,"Topware Interactive, ACE","19,99€",,,,13,100%,Very Positive,3650,59%,Mixed,6,10,1,RPG;Open World;Fantasy;Third Person;Exploration;Singleplayer;Action RPG;Multiplayer;Adventure;Co-op;Crafting;Story Rich;Action;Hack and Slash;Dark Fantasy;Medieval;Magic;Inventory Management;Atmospheric;Sandbox,https://store.steampowered.com/app/7520/Two_Worlds_II_HD/?snr=1_7_7_7000_150_24
2479510,Neon Little Soul,"Neon Little Soul is a frenetic and fun action platformer game, a little gem of minimalist pixel art, retro style and arcade spirit.","9 Nov, 2023",Ivan Moraleja Games,Ivan Moraleja Games,,-25%,"3,99€","2,99€",,,,1,,1 user reviews,0,10,1,Action;Platformer;Retro;Arcade;Pixel Graphics;Hack and Slash;2D Platformer;Precision Platformer;2D;Minimalist;Physics;Singleplayer,https://store.steampowered.com/app/2479510/Neon_Little_Soul/?snr=1_7_7_7000_150_24
1238820,Battlefield 3™,"Enjoy total freedom to fight the way you want. Explore 29 massive multiplayer maps and use loads of vehicles, weapons, and gadgets to help you turn up the heat. Every second of battle gets you closer to unlocking tons of extras and moving up in the Ranks. So get in the action.","28 Oct, 2011",DICE,Electronic Arts,"39,99€",,,,271,66%,Mixed,7102,67%,Mixed,6,10,1,Action;Shooter;FPS;Singleplayer;Multiplayer;PvP;Team-Based;First-Person;Tactical;Destruction;Atmospheric;Violent;Co-op;Military;War;Story Rich;Controller,https://store.steampowered.com/app/1238820/Battlefield_3/?snr=1_7_7_7000_150_25
673060,Floor Plan: Hands-On Edition,Floor Plan is a puzzle adventure game that takes place entirely inside an elevator.,"13 Sep, 2017",Turbo Button,Turbo Button,"5,99€",,,,,,,95,90%,Very Positive,9,10,1,Indie;Adventure;VR;Puzzle;Surreal;First-Person;Comedy;Funny;Singleplayer;Stylized;Point & Click;Colorful;Casual;Family Friendly;Escape Room,https://store.steampowered.com/app/673060/Floor_Plan_HandsOn_Edition/?snr=1_7_7_7000_150_25
2341330,Lost Alone Ultimate,"Lost Alone Ultimate is a first-person psychological horror game designed to convey anxiety, distress, and terror. You will have to explore three different houses, avoid staying in the dark, and face moments of fear that will not give you respite.","25 Apr, 2023",Daniele Doesn't Matter,Doesn't Matter Games,"14,79€",,,,,,,54,87%,Very Positive,9,10,1,Horror;Psychological Horror;Adventure;Psychological;Thriller;Action;Survival Horror;Action-Adventure;Collectathon;Exploration;Hidden Object;3D;First-Person;Realistic;1980s;1990's;Atmospheric;Dark;Demons;Drama,https://store.steampowered.com/app/2341330/Lost_Alone_Ultimate/?snr=1_7_7_7000_150_25
2630080,They Are Coming,"They Are Coming is a hybrid game that combines roguelike, tower defense, and base building in a side-scrolling shooter format. It offers a straightforward gaming experience for pure enjoyment.","30 Oct, 2023",OnHit Developments,OnHit Developments,"2,99€",,,,,,,27,100%,Positive,8,10,1,Early Access;Action Roguelike;Tower Defense;Shooter;Strategy;Zombies;Survival;2D;Base Building;Bullet Time;Physics;Action;Post-apocalyptic;Singleplayer;Sandbox;Pixel Graphics;Third Person;Resource Management;Inventory Management;Indie,https://store.steampowered.com/app/2630080/They_Are_Coming/?snr=1_7_7_7000_150_25
1817400,Mistake,"According to the assurances of scientists, the probability of an on-board computer error is only 0.0001%, but we should have pulled out this lucky ticket!","26 Nov, 2021",Five Percents,Five Percents,,-51%,"0,99€","0,49€",,,,24,87%,Positive,8,10,1,Casual;Adventure;Action;Top-Down Shooter;3D;Action-Adventure;Shooter;Hero Shooter;Exploration;Top-Down;Isometric;Cute;Colorful;Nature;Singleplayer;Score Attack;Story Rich;Emotional;Post-apocalyptic;Underwater,https://store.steampowered.com/app/1817400/Mistake/?snr=1_7_7_7000_150_25
1257810,I'm on Observation Duty 2,Your job is to monitor live surveillance camera footage and spot anomalies in the monitored rooms. Anomalies range from furniture movement to otherworldly intruders. When you spot an anomaly you have to file a report to fix it. You will need sharp eyes and good memory to survive the entire night.,"23 Mar, 2020",Notovia,Notovia,"2,99€",,,,,,,312,92%,Very Positive,9,10,1,Indie;Strategy;Nudity;Gore;Horror;Psychological Horror;Atmospheric;Singleplayer;Puzzle;Sexual Content,https://store.steampowered.com/app/1257810/Im_on_Observation_Duty_2/?snr=1_7_7_7000_150_25
816490,Hidden Paws,It's winter and cats are still outside. Cold and alone. Find them and bring them home. Now includes free Christmas Isles. Enjoy!,"22 Mar, 2018",Manic Hyena,Manic Hyena,"2,99€",,,,,,,670,87%,Very Positive,9,10,1,Relaxing;Cats;Hidden Object;Casual;Family Friendly;Cute;Puzzle;Fantasy;Colorful;Indie;3D;Atmospheric;Mouse only;Singleplayer;Stylized;Snow;Short;Exploration;Beautiful;Point & Click,https://store.steampowered.com/app/816490/Hidden_Paws/?snr=1_7_7_7000_150_25
940710,Colt Canyon,"Shoot your way through a hostile canyon full of hidden treasures, weapons, obstacles and all kinds of bloodthirsty scum! Colt Canyon is a stylish pixel art shooter with roguelike elements and real-time combat where you save your kidnapped partner from the ruthless bandits.","16 Jun, 2020",Retrific,Headup Publishing,,-80%,"14,99€","2,99€",10,90%,Very Positive,600,92%,Very Positive,9,10,1,Western;Blood;Action Roguelike;Action;Roguelike;Shooter;Pixel Graphics;Indie;Top-Down;Roguelite;Fast-Paced;Procedural Generation;Local Co-Op;Singleplayer;Sandbox;Violent;Open World;2D;Atmospheric;Top-Down Shooter,https://store.steampowered.com/app/940710/Colt_Canyon/?snr=1_7_7_7000_150_25
1603180,Mining Mechs,Unleash your inner miner as you commandeer a high-tech Mining Mech! Mine for valuable resources and upgrade your mech for even bigger hauls as you explore the underground. Fun to play alone or with up to 7 friends in online co-op multiplayer!,"27 Oct, 2023",Delayed Victory,Delayed Victory,"2,99€",,,,,,,224,93%,Very Positive,9,10,1,Co-op;Online Co-Op;Multiplayer;Singleplayer;Mining;Underground;Adventure;Robots;Casual;Exploration;Indie;Choose Your Own Adventure;Colorful;Family Friendly;Crafting;Side Scroller;Sandbox;Procedural Generation;Relaxing;Mechs,https://store.steampowered.com/app/1603180/Mining_Mechs/?snr=1_7_7_7000_150_25
1390700,The Crackpet Show,"The Crackpet Show is an action-packed rogue-lite shoot’em-up about mutated animals that fight in a bizarre TV show, crushing their opponents with a variety of weapons. Choose your beastie, gear ‘em up, and go kill your enemies in the name of fame and sweet sponsorship deals!","15 Dec, 2022",Vixa Games,Ravenage Games;Ripples Asia Venture,"16,99€",,,,10,80%,Very Positive,452,87%,Very Positive,9,10,1,Funny;Difficult;Twin Stick Shooter;Action Roguelike;Roguelike;Dark Humor;Cute;Shoot 'Em Up;Controller;Replay Value;Bullet Hell;Shooter;Atmospheric;Procedural Generation;Roguelite;Co-op;Indie;Local Multiplayer;Dungeon Crawler;Local Co-Op,https://store.steampowered.com/app/1390700/The_Crackpet_Show/?snr=1_7_7_7000_150_25
1416260,SpellForce 3: Versus Edition,"The SpellForce 3: Versus Edition gives you the chance to enter the battlefields of Eo for free, letting you test your RTS skills against AI opponents or even other human players.","3 Nov, 2020",Grimlore Games,THQ Nordic,,,,,20,75%,Mostly Positive,1268,76%,Mostly Positive,7,10,1,Strategy;RPG;Building;Free to Play;Strategy RPG;Action RPG;RTS;Multiplayer;PvP;Fantasy;Atmospheric;Online Co-Op;Gore;Base Building;3D;Top-Down;Dark Fantasy;Action RTS;Level Editor;Singleplayer,https://store.steampowered.com/app/1416260/SpellForce_3_Versus_Edition/?snr=1_7_7_7000_150_25
1259980,RIDE 4,"Are you ready to live the best gaming experience that a motorcycle fan can get? RIDE 4 will spark your competitive soul with hundreds of bikes, dozens of tracks and a whole new level of realism.","8 Oct, 2020",Milestone S.r.l.,Milestone S.r.l.,"39,99€",,,,235,84%,Very Positive,7497,82%,Very Positive,9,10,1,Racing;Motorbike;Sports;Multiplayer;First-Person;Third Person;Driving;Automobile Sim;Simulation;PvP;Open World;Singleplayer;Bikes;Competitive;VR;Controller;Difficult;Split Screen,https://store.steampowered.com/app/1259980/RIDE_4/?snr=1_7_7_7000_150_25
652660,ESport Manager,"Would you like to try your hand as a manager of this e-sport? eSport Manager is a game based on the idea of e-sports competitions, especially the most popular - FPS AND MOBA.","18 Jun, 2018",InImages,Manager Games S.A.,,-68%,"9,99€","3,19€",,,,149,41%,Mixed,6,10,1,Simulation;Sports;Strategy;Indie;Action;eSports;Management;Family Friendly;Resource Management;Singleplayer;Economy;Casual;Atmospheric;Realistic;Isometric,https://store.steampowered.com/app/652660/ESport_Manager/?snr=1_7_7_7000_150_25
2070550,A Castle Full of Cats,A Castle Full of Cats is a catvania hidden object game where you need to find all the cursed cats in the castle. Save each and every cat and unleash the power of love! ♡,"9 Nov, 2022",Devcats,Devcats,"2,98€",,,,104,100%,Overwhelmingly Positive,2129,99%,Overwhelmingly Positive,10,10,1,Cats;Hidden Object;Wholesome;Creature Collector;Puzzle;Point & Click;Cozy;Relaxing;Minimalist;Adventure;Metroidvania;Casual;Exploration;Vampire;Horror;Singleplayer;Hand-drawn;Cute;Cartoony;Collectathon,https://store.steampowered.com/app/2070550/A_Castle_Full_of_Cats/?snr=1_7_7_7000_150_25
